N_unmapped	610857	610857	610857
N_multimapping	1426157	1426157	1426157
N_noFeature	2537328	13071958	3825941
N_ambiguous	247879	16339	63424
ENSDARG00000102141	122	16	106
ENSDARG00000102123	97	18	79
ENSDARG00000114503	387	22	365
ENSDARG00000115971	8	0	8
ENSDARG00000098311	83	5	78
ENSDARG00000104839	0	0	0
ENSDARG00000100143	212	32	180
ENSDARG00000102474	378	35	343
ENSDARG00000104049	309	24	285
ENSDARG00000102226	21	12	9
ENSDARG00000103095	443	61	382
ENSDARG00000102128	209	28	182
ENSDARG00000110470	1	1	0
ENSDARG00000100422	0	0	0
ENSDARG00000104632	239	24	215
ENSDARG00000100660	226	27	199
ENSDARG00000113107	25	5	20
ENSDARG00000099787	26	3	23
ENSDARG00000112451	10	0	10
ENSDARG00000070546	4	0	4
ENSDARG00000045914	1228	166	1063
ENSDARG00000045913	104	7	97
ENSDARG00000045911	373	44	329
ENSDARG00000045910	208	29	179
ENSDARG00000045909	45	9	36
ENSDARG00000025073	6425	435	5990
ENSDARG00000084828	0	0	0
ENSDARG00000095951	0	0	0
ENSDARG00000093924	0	0	0
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	4	0	4
ENSDARG00000099652	719	96	623
ENSDARG00000101047	271	60	446
ENSDARG00000102104	0	200	35
ENSDARG00000099833	130	11	119
ENSDARG00000103870	19	10	9
ENSDARG00000096118	55	1	54
ENSDARG00000045900	69	11	58
ENSDARG00000016968	466	49	417
ENSDARG00000102878	658	71	587
ENSDARG00000059311	18	1	17
ENSDARG00000017386	182	19	163
ENSDARG00000045898	12	5	7
ENSDARG00000006060	312	38	274
ENSDARG00000113105	1	1	0
ENSDARG00000103050	6	0	6
ENSDARG00000070535	4	0	4
ENSDARG00000013789	1	1	0
ENSDARG00000063686	182	14	168
ENSDARG00000087962	216	24	221
ENSDARG00000099313	283	60	252
ENSDARG00000103102	4	0	4
ENSDARG00000104018	1810	174	1636
ENSDARG00000102157	1	0	1
ENSDARG00000098612	65	8	57
ENSDARG00000100898	0	0	0
ENSDARG00000102340	14	3	11
ENSDARG00000111388	145	15	130
ENSDARG00000025601	1	0	1
