N_unmapped	719828	719828	719828
N_multimapping	1532705	1532705	1532705
N_noFeature	2917411	15159688	4516888
N_ambiguous	281474	16579	77568
ENSDARG00000102141	151	16	135
ENSDARG00000102123	137	20	117
ENSDARG00000114503	427	29	398
ENSDARG00000115971	2	0	2
ENSDARG00000098311	87	6	81
ENSDARG00000104839	0	0	0
ENSDARG00000100143	363	48	315
ENSDARG00000102474	468	39	429
ENSDARG00000104049	380	45	335
ENSDARG00000102226	7	2	5
ENSDARG00000103095	374	55	319
ENSDARG00000102128	122	16	106
ENSDARG00000110470	0	0	0
ENSDARG00000100422	4	1	3
ENSDARG00000104632	281	33	248
ENSDARG00000100660	213	24	189
ENSDARG00000113107	59	2	57
ENSDARG00000099787	25	10	15
ENSDARG00000112451	3	0	3
ENSDARG00000070546	0	0	0
ENSDARG00000045914	1791	245	1546
ENSDARG00000045913	149	25	124
ENSDARG00000045911	500	52	448
ENSDARG00000045910	217	22	195
ENSDARG00000045909	30	10	20
ENSDARG00000025073	7431	631	6800
ENSDARG00000084828	0	0	0
ENSDARG00000095951	0	0	0
ENSDARG00000093924	0	0	0
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	0	0	0
ENSDARG00000099652	813	95	718
ENSDARG00000101047	274	75	480
ENSDARG00000102104	0	245	36
ENSDARG00000099833	158	8	150
ENSDARG00000103870	23	16	7
ENSDARG00000096118	73	2	74
ENSDARG00000045900	88	14	77
ENSDARG00000016968	755	67	688
ENSDARG00000102878	1099	133	966
ENSDARG00000059311	17	0	17
ENSDARG00000017386	172	25	147
ENSDARG00000045898	5	2	3
ENSDARG00000006060	244	35	209
ENSDARG00000113105	1	0	1
ENSDARG00000103050	6	0	6
ENSDARG00000070535	1	0	1
ENSDARG00000013789	1	1	0
ENSDARG00000063686	155	13	142
ENSDARG00000087962	222	39	206
ENSDARG00000099313	126	34	115
ENSDARG00000103102	1	0	1
ENSDARG00000104018	1999	220	1779
ENSDARG00000102157	4	1	3
ENSDARG00000098612	76	12	64
ENSDARG00000100898	0	0	0
ENSDARG00000102340	14	2	12
ENSDARG00000111388	228	25	203
ENSDARG00000025601	0	0	0
ENSDARG00000063672	118	14	104
ENSDARG00000018149	2932	292	2640
ENSDARG00000095920	14	11	3
ENSDARG00000045886	7571	724	6847
ENSDARG00000045885	707	88	619
ENSDARG00000007413	407	58	349
ENSDARG00000097341	3	0	3
ENSDARG00000045880	60	6	54
ENSDARG00000009657	165	16	149
ENSDARG00000093658	243	30	213
ENSDARG00000026839	61	4	57
