N_unmapped	665080	665080	665080
N_multimapping	1365626	1365626	1365626
N_noFeature	2780241	14240075	4041600
N_ambiguous	260860	15279	68469
ENSDARG00000102141	134	18	116
ENSDARG00000102123	141	22	119
ENSDARG00000114503	418	22	396
ENSDARG00000115971	6	1	5
ENSDARG00000098311	75	6	69
ENSDARG00000104839	0	0	0
ENSDARG00000100143	242	30	212
ENSDARG00000102474	456	33	423
ENSDARG00000104049	321	33	288
ENSDARG00000102226	9	5	4
ENSDARG00000103095	395	35	360
ENSDARG00000102128	263	28	235
ENSDARG00000110470	2	0	2
ENSDARG00000100422	3	1	2
ENSDARG00000104632	273	25	248
ENSDARG00000100660	147	16	131
ENSDARG00000113107	17	2	15
ENSDARG00000099787	33	4	29
ENSDARG00000112451	15	2	13
ENSDARG00000070546	3	0	3
ENSDARG00000045914	1322	153	1169
ENSDARG00000045913	144	17	127
ENSDARG00000045911	451	57	394
ENSDARG00000045910	203	31	172
ENSDARG00000045909	52	16	36
ENSDARG00000025073	6247	457	5790
ENSDARG00000084828	0	0	0
ENSDARG00000095951	0	0	0
ENSDARG00000093924	0	0	0
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	1	0	1
ENSDARG00000099652	678	64	614
ENSDARG00000101047	225	57	343
ENSDARG00000102104	0	147	28
ENSDARG00000099833	157	17	140
ENSDARG00000103870	10	2	8
ENSDARG00000096118	60	1	59
ENSDARG00000045900	99	13	86
ENSDARG00000016968	456	49	407
ENSDARG00000102878	750	65	685
ENSDARG00000059311	19	4	15
ENSDARG00000017386	131	15	116
ENSDARG00000045898	8	3	5
ENSDARG00000006060	231	26	205
ENSDARG00000113105	2	2	0
ENSDARG00000103050	4	2	2
ENSDARG00000070535	1	0	1
ENSDARG00000013789	6	2	4
ENSDARG00000063686	177	13	164
ENSDARG00000087962	155	19	172
ENSDARG00000099313	199	45	190
ENSDARG00000103102	11	2	9
ENSDARG00000104018	2074	185	1889
ENSDARG00000102157	2	0	2
ENSDARG00000098612	55	13	42
ENSDARG00000100898	0	0	0
ENSDARG00000102340	16	4	12
ENSDARG00000111388	172	13	159
ENSDARG00000025601	1	0	1
ENSDARG00000063672	107	11	96
ENSDARG00000018149	3930	362	3568
ENSDARG00000095920	7	1	6
ENSDARG00000045886	6691	559	6132
ENSDARG00000045885	512	55	457
ENSDARG00000007413	242	20	222
ENSDARG00000097341	10	0	10
ENSDARG00000045880	95	12	83
ENSDARG00000009657	199	19	180
ENSDARG00000093658	285	29	256
ENSDARG00000026839	65	5	60
ENSDARG00000016979	303	97	564
ENSDARG00000070477	154	332	180
ENSDARG00000045878	261	18	243
ENSDARG00000045877	399	52	347
ENSDARG00000079391	181	5	176
ENSDARG00000015921	121	5	116
ENSDARG00000099520	1	0	1
ENSDARG00000061544	425	52	373
ENSDARG00000020812	2	0	2
ENSDARG00000094007	3	0	3
ENSDARG00000093685	0	0	0
ENSDARG00000059196	1	0	1
ENSDARG00000009262	128	15	113
ENSDARG00000018618	594	61	533
ENSDARG00000045874	77	10	92
ENSDARG00000057468	0	22	3
ENSDARG00000045873	32	8	24
ENSDARG00000079143	26	3	23
ENSDARG00000057714	18	5	13
ENSDARG00000045224	21	3	18
ENSDARG00000011246	58	1	57
ENSDARG00000053709	10	1	9
ENSDARG00000099129	157	14	143
ENSDARG00000101813	2010	307	1703
ENSDARG00000039724	67	10	57
ENSDARG00000070441	76	4	72
ENSDARG00000011961	112	55	57
ENSDARG00000008986	49	13	36
ENSDARG00000008235	214	31	185
ENSDARG00000107595	0	0	0
ENSDARG00000004592	3535	318	3219
ENSDARG00000006567	38	10	28
ENSDARG00000016231	138	11	127
ENSDARG00000016749	17	5	12
ENSDARG00000004227	351	58	293
ENSDARG00000006038	272	21	251
ENSDARG00000045870	254	25	229
ENSDARG00000098551	3	0	3
ENSDARG00000060248	90	15	75
ENSDARG00000017757	412	42	370
ENSDARG00000030598	930	112	818
ENSDARG00000077356	91	38	122
ENSDARG00000097907	2	45	26
ENSDARG00000089860	29	8	27
ENSDARG00000097073	1	6	1
ENSDARG00000039843	76	3	73
ENSDARG00000077654	3	0	3
ENSDARG00000112842	0	0	0
ENSDARG00000070414	0	0	0
ENSDARG00000033296	5	0	5
ENSDARG00000006283	236	46	190
ENSDARG00000045864	8610	1514	7096
ENSDARG00000045863	436	41	395
ENSDARG00000093470	0	0	0
ENSDARG00000105162	1	0	1
ENSDARG00000107526	1	0	1
ENSDARG00000016691	41	1	40
ENSDARG00000101363	6	1	5
ENSDARG00000095042	0	0	0
ENSDARG00000100963	0	1	0
ENSDARG00000115613	0	0	1
ENSDARG00000059043	7	2	5
ENSDARG00000075281	25	5	20
ENSDARG00000023766	823	118	863
ENSDARG00000097286	0	136	22
ENSDARG00000039356	61	5	56
ENSDARG00000059064	146	11	135
ENSDARG00000099725	0	0	0
ENSDARG00000090401	28	4	24
ENSDARG00000063578	14	1	13
ENSDARG00000106466	0	0	0
ENSDARG00000063563	481	52	429
ENSDARG00000039350	122	6	116
ENSDARG00000073963	0	0	0
ENSDARG00000069607	0	0	0
ENSDARG00000059053	7	1	7
ENSDARG00000092677	107	12	184
ENSDARG00000020871	93	94	87
ENSDARG00000039346	858	15	843
ENSDARG00000101565	0	0	0
ENSDARG00000097044	3	0	3
ENSDARG00000059003	13	1	12
ENSDARG00000039343	858	99	759
ENSDARG00000039340	143	23	120
ENSDARG00000070408	56	6	50
ENSDARG00000045858	280	22	258
ENSDARG00000045856	0	0	0
ENSDARG00000045854	0	0	0
ENSDARG00000045853	68	7	61
ENSDARG00000045851	2	0	2
ENSDARG00000095324	0	0	0
ENSDARG00000015623	44	5	39
ENSDARG00000030694	330	12	318
ENSDARG00000096037	10	0	10
ENSDARG00000045850	70	8	63
ENSDARG00000015931	4	5	0
ENSDARG00000063481	1	1	0
ENSDARG00000045847	436	36	400
ENSDARG00000045846	67	10	58
ENSDARG00000045843	412	44	369
ENSDARG00000045842	160	74	214
ENSDARG00000095332	5	78	55
ENSDARG00000014395	16	4	12
ENSDARG00000045837	32	7	25
ENSDARG00000094254	0	0	0
ENSDARG00000097507	7	0	7
ENSDARG00000095186	1	0	1
ENSDARG00000096986	3	0	3
ENSDARG00000097353	14	6	8
ENSDARG00000110143	1	5	0
ENSDARG00000045836	62	4	62
ENSDARG00000006409	4	3	1
ENSDARG00000045835	0	0	0
ENSDARG00000045834	0	0	0
ENSDARG00000034700	4420	403	4017
ENSDARG00000024465	282	18	264
ENSDARG00000017355	0	0	0
ENSDARG00000031956	225	23	202
ENSDARG00000070220	0	0	0
ENSDARG00000075956	0	0	0
ENSDARG00000009607	229	20	209
ENSDARG00000054321	0	0	0
ENSDARG00000024654	21	2	19
ENSDARG00000040610	6	6	0
ENSDARG00000003200	122	16	138
ENSDARG00000100253	0	28	4
ENSDARG00000091640	41	1	40
ENSDARG00000073858	91	7	84
ENSDARG00000088078	25	3	22
ENSDARG00000099560	384	42	428
ENSDARG00000087120	29	113	2
ENSDARG00000099280	145	28	166
ENSDARG00000101680	262	66	245
ENSDARG00000098745	25	7	18
ENSDARG00000074223	395	30	365
ENSDARG00000093020	0	0	0
ENSDARG00000091974	181	9	172
ENSDARG00000005453	90	18	72
ENSDARG00000090468	2754	313	2441
ENSDARG00000099281	307	12	295
ENSDARG00000068701	19	5	14
ENSDARG00000097967	0	0	0
ENSDARG00000068705	118	3	115
ENSDARG00000068708	1676	161	1515
